playerid,year,playername,team,age,pos,g,gs,tgt,rec,catchpercent,yds,yardsperrec,tds,firstdowns,longgain,yardspertarget,recpergame,yardspergame,fumbles
RRidlSt00,2012,Stevan Ridley,NWE,23,RB,16,12,14.0,6,42.9%,51,8.5,0,2,20,3.6,0.4,3.2,4.0
RRidlSt00,2011,Stevan Ridley,NWE,22,,16,2,5.0,3,60.0%,13,4.3,0,0,8,2.6,0.2,0.8,1.0
RRiemJa00,2004,Jay Riemersma,PIT,31,,11,2,9.0,7,77.8%,82,11.7,2,6,26,9.1,0.6,7.5,0.0
RRiemJa00,2003,Jay Riemersma,PIT,30,te,11,7,23.0,10,43.5%,138,13.8,1,7,24,6.0,0.9,12.5,0.0
RRiemJa00,2002,Jay Riemersma,BUF,29,TE,16,15,48.0,32,66.7%,350,10.9,0,26,29,7.3,2.0,21.9,0.0
RRiemJa00,2001,Jay Riemersma,BUF,28,TE,16,15,78.0,53,67.9%,590,11.1,3,34,36,7.6,3.3,36.9,0.0
RRiemJa00,2000,Jay Riemersma,BUF,27,TE,12,12,60.0,31,51.7%,372,12.0,5,19,35,6.2,2.6,31.0,1.0
RRiemJa00,1999,Jay Riemersma,BUF,26,TE,14,11,61.0,37,60.7%,496,13.4,4,25,38,8.1,2.6,35.4,0.0
RRiemJa00,1998,Jay Riemersma,BUF,25,,16,3,33.0,25,75.8%,288,11.5,6,16,28,8.7,1.6,18.0,0.0
RRingJa00,2012,Javon Ringer,TEN,25,,2,0,5.0,3,60.0%,12,4.0,0,0,6,2.4,1.5,6.0,0.0
RRingJa00,2011,Javon Ringer,TEN,24,,12,0,36.0,28,77.8%,187,6.7,0,13,18,5.2,2.3,15.6,1.0
RRingJa00,2010,Javon Ringer,TEN,23,,16,0,8.0,7,87.5%,44,6.3,0,2,9,5.5,0.4,2.8,0.0
RRipkAa00,2017,Aaron Ripkowski,GNB,25,,16,2,10.0,7,70.0%,39,5.6,0,1,12,3.9,0.4,2.4,0.0
RRipkAa00,2016,Aaron Ripkowski,GNB,24,rb,16,8,10.0,9,90.0%,46,5.1,1,2,9,4.6,0.6,2.9,0.0
RRisoAn00,2000,Andre Rison,OAK,33,,16,0,70.0,41,58.6%,606,14.8,6,29,49,8.7,2.6,37.9,0.0
RRisoAn00,1999,Andre Rison,KAN,32,WR,15,14,44.0,21,47.7%,218,10.4,0,11,20,5.0,1.4,14.5,0.0
RRisoAn00,1998,Andre Rison,KAN,31,WR,14,13,92.0,40,43.5%,542,13.6,5,22,80,5.9,2.9,38.7,1.0
RRitcJo00,2004,Jon Ritchie,PHI,30,,3,0,6.0,4,66.7%,36,9.0,0,2,11,6.0,1.3,12.0,0.0
RRitcJo00,2003,Jon Ritchie,PHI,29,FB,16,7,26.0,17,65.4%,86,5.1,3,8,12,3.3,1.1,5.4,0.0
RRitcJo00,2002,Jon Ritchie,OAK,28,,16,2,21.0,10,47.6%,66,6.6,1,2,14,3.1,0.6,4.1,1.0
RRitcJo00,2001,Jon Ritchie,OAK,27,FB,15,10,27.0,19,70.4%,154,8.1,2,5,17,5.7,1.3,10.3,0.0
RRitcJo00,2000,Jon Ritchie,OAK,26,FB,13,12,33.0,26,78.8%,173,6.7,0,9,17,5.2,2.0,13.3,0.0
RRitcJo00,1999,Jon Ritchie,OAK,25,FB,16,14,61.0,45,73.8%,408,9.1,1,23,20,6.7,2.8,25.5,0.0
RRitcJo00,1998,Jon Ritchie,OAK,24,FB,15,10,47.0,29,61.7%,225,7.8,0,7,31,4.8,1.9,15.0,2.0
RRiveMa00,2005,Marcellus Rivers,HOU,27,te,16,5,35.0,24,68.6%,168,7.0,0,9,20,4.8,1.5,10.5,0.0
RRiveMa00,2004,Marcellus Rivers,NYG,26,,16,3,12.0,5,41.7%,36,7.2,1,3,13,3.0,0.3,2.3,1.0
RRiveMa00,2003,Marcellus Rivers,NYG,25,te,12,6,22.0,17,77.3%,155,9.1,0,9,27,7.0,1.4,12.9,0.0
RRiveMa00,2002,Marcellus Rivers,NYG,24,,16,0,2.0,2,100.0%,25,12.5,1,1,17,12.5,0.1,1.6,0.0
RRiveMa00,2001,Marcellus Rivers,NYG,23,,16,0,5.0,3,60.0%,11,3.7,2,2,8,2.2,0.2,0.7,0.0
RRiveMy00,2016,Mychal Rivera ,OAK,26,,13,2,25.0,18,72.0%,192,10.7,1,11,27,7.7,1.4,14.8,0.0
RRiveMy00,2015,Mychal Rivera ,OAK,25,,16,0,46.0,32,69.6%,280,8.8,1,13,29,6.1,2.0,17.5,2.0
RRiveMy00,2014,Mychal Rivera ,OAK,24,TE,16,10,99.0,58,58.6%,534,9.2,4,29,33,5.4,3.6,33.4,3.0
RRiveMy00,2013,Mychal Rivera ,OAK,23,,16,3,60.0,38,63.3%,407,10.7,4,25,37,6.8,2.4,25.4,0.0
RRiveRo00,1999,Ron Rivers,DET,28,rb,7,6,24.0,22,91.7%,173,7.9,1,8,31,7.2,3.1,24.7,0.0
RRiveRo00,1998,Ron Rivers,DET,27,,15,0,3.0,3,100.0%,58,19.3,0,3,38,19.3,0.2,3.9,0.0
RRoanMi00,2000,Michael Roan,TEN,28,,1,1,3.0,3,100.0%,12,4.0,0,0,6,4.0,3.0,12.0,0.0
RRoanMi00,1999,Michael Roan,TEN,27,,11,1,20.0,9,45.0%,93,10.3,3,7,24,4.7,0.8,8.5,0.0
RRoanMi00,1998,Michael Roan,TEN,26,,16,1,22.0,13,59.1%,93,7.2,0,7,16,4.2,0.8,5.8,1.0
RRobeAn00,2020,Andre Roberts,BUF,32,,11,0,3.0,2,66.7%,22,11.0,0,1,16,7.3,0.2,2.0,1.0
RRobeAn00,2019,Andre Roberts,BUF,31,,13,0,7.0,3,42.9%,20,6.7,0,1,7,2.9,0.2,1.5,1.0
RRobeAn00,2018,Andre Roberts,NYJ,30,,16,1,17.0,10,58.8%,79,7.9,1,4,20,4.6,0.6,4.9,3.0
RRobeAn00,2016,Andre Roberts,DET,28,,16,1,25.0,14,56.0%,188,13.4,1,9,44,7.5,0.9,11.8,2.0
RRobeAn00,2015,Andre Roberts,WAS,27,,9,0,21.0,11,52.4%,135,12.3,0,5,38,6.4,1.2,15.0,0.0
RRobeAn00,2014,Andre Roberts,WAS,26,,16,4,73.0,36,49.3%,453,12.6,2,28,61,6.2,2.3,28.3,4.0
RRobeAn00,2013,Andre Roberts,ARI,25,,16,2,76.0,43,56.6%,471,11.0,2,22,34,6.2,2.7,29.4,0.0
RRobeAn00,2012,Andre Roberts,ARI,24,WR,15,15,114.0,64,56.1%,759,11.9,5,40,46,6.7,4.3,50.6,1.0
RRobeAn00,2011,Andre Roberts,ARI,23,WR,16,16,98.0,51,52.0%,586,11.5,2,28,45,6.0,3.2,36.6,1.0
RRobeAn00,2010,Andre Roberts,ARI,22,,15,2,49.0,24,49.0%,307,12.8,2,10,74,6.3,1.6,20.5,2.0
RRobeJa00,2004,Jamal Robertson ,2TM,27,,12,0,5.0,4,80.0%,34,8.5,0,0,14,6.8,0.3,2.8,3.0
RRobeMi00,2002,Mike Roberg,IND,25,,12,1,4.0,2,50.0%,17,8.5,1,2,15,4.3,0.2,1.4,0.0
RRobeMi01,2018,Michael Roberts ,DET,24,,8,2,20.0,9,45.0%,100,11.1,3,5,29,5.0,1.1,12.5,0.0
RRobeMi01,2017,Michael Roberts ,DET,23,,15,3,7.0,4,57.1%,46,11.5,0,2,23,6.6,0.3,3.1,0.0
RRobeSe00,2020,Seth Roberts ,CAR,29,,7,1,6.0,4,66.7%,31,7.8,0,2,12,5.2,0.6,4.4,0.0
RRobeSe00,2019,Seth Roberts ,BAL,28,,16,0,35.0,21,60.0%,271,12.9,2,18,33,7.7,1.3,16.9,0.0
RRobeSe00,2018,Seth Roberts ,OAK,27,WR,15,7,64.0,45,70.3%,494,11.0,2,24,44,7.7,3.0,32.9,0.0
RRobeSe00,2017,Seth Roberts ,OAK,26,wr,15,7,65.0,43,66.2%,455,10.6,1,23,29,7.0,2.9,30.3,2.0
RRobeSe00,2016,Seth Roberts ,OAK,25,wr,16,6,77.0,38,49.4%,397,10.4,5,22,41,5.2,2.4,24.8,0.0
RRobeSe00,2015,Seth Roberts ,OAK,24,wr,16,5,55.0,32,58.2%,480,15.0,5,21,43,8.7,2.0,30.0,0.0
RRobiAd00,2014,Adrien Robinson,NYG,26,,16,1,7.0,5,71.4%,50,10.0,1,3,29,7.1,0.3,3.1,0.0
RRobiAl00,2018,Aldrick Robinson,MIN,30,,14,0,35.0,17,48.6%,231,13.6,5,12,40,6.6,1.2,16.5,0.0
RRobiAl00,2017,Aldrick Robinson,SFO,29,,16,1,48.0,19,39.6%,260,13.7,2,12,45,5.4,1.2,16.3,0.0
RRobiAl00,2016,Aldrick Robinson,ATL,28,,16,1,32.0,20,62.5%,323,16.2,2,14,59,10.1,1.3,20.2,0.0
RRobiAl00,2013,Aldrick Robinson,WAS,25,,16,1,46.0,18,39.1%,365,20.3,2,14,62,7.9,1.1,22.8,0.0
RRobiAl00,2012,Aldrick Robinson,WAS,24,,15,2,19.0,11,57.9%,237,21.5,3,9,68,12.5,0.7,15.8,0.0
RRobiAl02,2020,Allen Robinson,CHI,27,,11,11,108.0,71,65.7%,829,11.7,5,42,42,7.7,6.5,75.4,0.0
RRobiAl02,2019,Allen Robinson,CHI,26,WR,16,15,154.0,98,63.6%,1147,11.7,7,63,49,7.4,6.1,71.7,0.0
RRobiAl02,2018,Allen Robinson,CHI,25,WR,13,12,94.0,55,58.5%,754,13.7,4,41,43,8.0,4.2,58.0,1.0
RRobiAl02,2016,Allen Robinson,JAX,23,WR,16,16,151.0,73,48.3%,883,12.1,6,51,42,5.8,4.6,55.2,1.0
RRobiAl02,2015,Allen Robinson,JAX,22,WR,16,16,151.0,80,53.0%,1400,17.5,14,61,90,9.3,5.0,87.5,0.0
RRobiAl02,2014,Allen Robinson,JAX,21,wr,10,8,81.0,48,59.3%,548,11.4,2,26,54,6.8,4.8,54.8,0.0
RRobiBr00,2012,Brian Robiskie,DET,25,,6,0,6.0,4,66.7%,44,11.0,1,3,21,7.3,0.7,7.3,0.0
RRobiBr00,2011,Brian Robiskie,CLE,24,,6,2,9.0,3,33.3%,25,8.3,0,2,14,2.8,0.5,4.2,0.0
RRobiBr00,2010,Brian Robiskie,CLE,23,WR,14,11,49.0,29,59.2%,310,10.7,3,12,46,6.3,2.1,22.1,0.0
RRobiBr00,2009,Brian Robiskie,CLE,22,,11,1,20.0,7,35.0%,106,15.1,0,6,43,5.3,0.6,9.6,0.0
RRobiDa20,2000,Damien Robinson,TAM,27,FS,16,16,1.0,1,100.0%,36,36.0,0,1,36,36.0,0.1,2.3,0.0
RRobiDa20,1999,Damien Robinson,TAM,26,FS,16,16,1.0,1,100.0%,17,17.0,0,1,17,17.0,0.1,1.1,0.0
RRobiDe00,2016,Denard Robinson,JAX,26,,13,1,5.0,3,60.0%,22,7.3,0,1,11,4.4,0.2,1.7,0.0
RRobiDe00,2015,Denard Robinson,JAX,25,,13,3,30.0,21,70.0%,164,7.8,0,8,16,5.5,1.6,12.6,3.0
RRobiDe00,2014,Denard Robinson,JAX,24,RB,13,9,31.0,23,74.2%,124,5.4,0,7,19,4.0,1.8,9.5,2.0
RRobiDe01,2020,Demarcus Robinson,KAN,26,,11,7,44.0,32,72.7%,300,9.4,2,18,28,6.8,2.9,27.3,1.0
RRobiDe01,2019,Demarcus Robinson,KAN,25,wr,16,10,55.0,32,58.2%,449,14.0,4,19,44,8.2,2.0,28.1,0.0
RRobiDe01,2018,Demarcus Robinson,KAN,24,wr,16,5,33.0,22,66.7%,288,13.1,4,13,89,8.7,1.4,18.0,0.0
RRobiDe01,2017,Demarcus Robinson,KAN,23,WR,16,8,39.0,21,53.8%,212,10.1,0,12,33,5.4,1.3,13.3,0.0
RRobiGi21,2010,Gijon Robinson,IND,26,,11,2,7.0,3,42.9%,12,4.0,1,2,6,1.7,0.3,1.1,0.0
RRobiGi21,2009,Gijon Robinson,IND,25,TE,13,10,15.0,9,60.0%,62,6.9,0,4,19,4.1,0.7,4.8,0.0
RRobiGi21,2008,Gijon Robinson,IND,24,TE,15,14,24.0,19,79.2%,166,8.7,0,5,23,6.9,1.3,11.1,0.0
RRobiJa00,2020,James Robinson,JAX,22,,11,11,47.0,36,76.6%,280,7.8,2,12,28,6.0,3.3,25.5,2.0
RRobiJe00,2005,Jeff Robinson,STL,35,,5,1,3.0,1,33.3%,28,28.0,0,1,28,9.3,0.2,5.6,0.0
RRobiJe00,2004,Jeff Robinson,DAL,34,,16,0,2.0,2,100.0%,2,1.0,2,2,1,1.0,0.1,0.1,0.0
RRobiJe00,2003,Jeff Robinson,DAL,33,,16,0,2.0,2,100.0%,8,4.0,2,2,5,4.0,0.1,0.5,0.0
RRobiJe00,2001,Jeff Robinson,STL,31,te,16,6,13.0,11,84.6%,108,9.8,1,6,26,8.3,0.7,6.8,0.0
RRobiJe00,2000,Jeff Robinson,STL,30,,16,2,6.0,5,83.3%,52,10.4,0,3,27,8.7,0.3,3.3,0.0
RRobiJe00,1999,Jeff Robinson,STL,29,TE,16,9,11.0,6,54.5%,76,12.7,2,4,30,6.9,0.4,4.8,0.0
RRobiJe00,1998,Jeff Robinson,STL,28,,16,0,1.0,1,100.0%,4,4.0,1,1,4,4.0,0.1,0.3,0.0
RRobiJo02,2015,Josh Robinson,IND,23,,5,0,6.0,6,100.0%,33,5.5,0,2,9,5.5,1.2,6.6,1.0
RRobiKh00,2015,Khiry Robinson,NOR,26,,8,0,20.0,17,85.0%,115,6.8,0,4,22,5.8,2.1,14.4,0.0
RRobiKh00,2014,Khiry Robinson,NOR,25,,10,3,11.0,8,72.7%,63,7.9,0,3,17,5.7,0.8,6.3,2.0
RRobiKo00,2008,Koren Robinson,SEA,28,WR,12,12,58.0,31,53.4%,400,12.9,2,21,90,6.9,2.6,33.3,0.0
RRobiKo00,2007,Koren Robinson,GNB,27,,9,1,34.0,21,61.8%,241,11.5,1,11,43,7.1,2.3,26.8,0.0
RRobiKo00,2006,Koren Robinson,GNB,26,,4,0,16.0,7,43.8%,89,12.7,0,6,24,5.6,1.8,22.3,0.0
RRobiKo00,2005,Koren Robinson,MIN,25,wr,14,5,37.0,22,59.5%,347,15.8,1,10,80,9.4,1.6,24.8,2.0
RRobiKo00,2004,Koren Robinson,SEA,24,wr,10,8,67.0,31,46.3%,495,16.0,2,22,33,7.4,3.1,49.5,0.0
RRobiKo00,2003,Koren Robinson,SEA,23,WR,15,15,119.0,65,54.6%,896,13.8,4,39,38,7.5,4.3,59.7,1.0
RRobiKo00,2002,Koren Robinson,SEA,22,WR,16,16,141.0,78,55.3%,1240,15.9,5,58,83,8.8,4.9,77.5,2.0
RRobiKo00,2001,Koren Robinson,SEA,21,WR,16,13,78.0,39,50.0%,536,13.7,1,26,42,6.9,2.4,33.5,2.0
RRobiLa01,2012,Laurent Robinson,JAX,27,,7,4,43.0,24,55.8%,252,10.5,0,8,32,5.9,3.4,36.0,1.0
RRobiLa01,2011,Laurent Robinson,DAL,26,,14,4,80.0,54,67.5%,858,15.9,11,36,74,10.7,3.9,61.3,0.0
RRobiLa01,2010,Laurent Robinson,STL,25,WR,14,11,75.0,34,45.3%,344,10.1,2,21,32,4.6,2.4,24.6,0.0
RRobiLa01,2009,Laurent Robinson,STL,24,,3,3,23.0,13,56.5%,167,12.8,1,11,45,7.3,4.3,55.7,0.0
RRobiLa01,2008,Laurent Robinson,ATL,23,,6,0,6.0,5,83.3%,52,10.4,0,3,23,8.7,0.8,8.7,0.0
RRobiLa01,2007,Laurent Robinson,ATL,22,wr,15,6,74.0,37,50.0%,437,11.8,1,14,74,5.9,2.5,29.1,1.0
RRobiMa00,2006,Marcus Robinson,MIN,31,,10,3,58.0,29,50.0%,381,13.1,4,20,40,6.6,2.9,38.1,2.0
RRobiMa00,2005,Marcus Robinson,MIN,30,wr,15,9,57.0,31,54.4%,515,16.6,5,24,68,9.0,2.1,34.3,0.0
RRobiMa00,2004,Marcus Robinson,MIN,29,wr,16,7,79.0,47,59.5%,657,14.0,8,31,50,8.3,2.9,41.1,1.0
RRobiMa00,2003,Marcus Robinson,BAL,28,wr,15,5,62.0,31,50.0%,451,14.5,6,23,50,7.3,2.1,30.1,0.0
RRobiMa00,2002,Marcus Robinson,CHI,27,,16,2,52.0,21,40.4%,244,11.6,3,9,45,4.7,1.3,15.3,0.0
RRobiMa00,2001,Marcus Robinson,CHI,26,,5,4,42.0,23,54.8%,269,11.7,2,11,34,6.4,4.6,53.8,0.0
RRobiMa00,2000,Marcus Robinson,CHI,25,WR,11,11,102.0,55,53.9%,738,13.4,5,27,68,7.2,5.0,67.1,1.0
RRobiMa00,1999,Marcus Robinson,CHI,24,WR,16,11,149.0,84,56.4%,1400,16.7,9,56,80,9.4,5.3,87.5,0.0
RRobiMa00,1998,Marcus Robinson,CHI,23,,3,0,6.0,4,66.7%,44,11.0,1,3,20,7.3,1.3,14.7,0.0
RRobiMi00,2013,Michael Robinson,SEA,30,,9,3,3.0,2,66.7%,27,13.5,0,1,21,9.0,0.2,3.0,0.0
RRobiMi00,2012,Michael Robinson,SEA,29,FB,16,6,15.0,13,86.7%,126,9.7,2,9,20,8.4,0.8,7.9,0.0
RRobiMi00,2011,Michael Robinson,SEA,28,,14,4,14.0,9,64.3%,74,8.2,1,4,19,5.3,0.6,5.3,1.0
RRobiMi00,2010,Michael Robinson,SEA,27,,11,4,13.0,8,61.5%,37,4.6,0,0,13,2.8,0.7,3.4,0.0
RRobiMi00,2009,Michael Robinson,SFO,26,,15,0,11.0,6,54.5%,24,4.0,0,1,8,2.2,0.4,1.6,0.0
RRobiMi00,2008,Michael Robinson,SFO,25,,16,1,20.0,17,85.0%,202,11.9,0,9,36,10.1,1.1,12.6,1.0
RRobiMi00,2007,Michael Robinson,SFO,24,,15,1,13.0,11,84.6%,73,6.6,0,4,20,5.6,0.7,4.9,1.0
RRobiMi00,2006,Michael Robinson,SFO,23,,16,0,12.0,9,75.0%,47,5.2,0,3,12,3.9,0.6,2.9,0.0
RRobiRy00,2007,Ryne Robinson,CAR,23,,16,0,8.0,4,50.0%,35,8.8,0,2,12,4.4,0.3,2.2,2.0
RRobyCo00,2006,Courtney Roby,TEN,23,,12,0,7.0,2,28.6%,28,14.0,0,1,21,4.0,0.2,2.3,0.0
RRobyCo00,2005,Courtney Roby,TEN,22,wr,13,6,43.0,21,48.8%,289,13.8,1,12,32,6.7,1.6,22.2,1.0
RRodgJa00,2018,Jacquizz Rodgers ,TAM,28,,16,0,45.0,38,84.4%,304,8.0,0,13,24,6.8,2.4,19.0,1.0
RRodgJa00,2017,Jacquizz Rodgers ,TAM,27,,16,4,11.0,9,81.8%,74,8.2,0,4,15,6.7,0.6,4.6,0.0
RRodgJa00,2016,Jacquizz Rodgers ,TAM,26,rb,10,5,16.0,13,81.3%,98,7.5,0,3,21,6.1,1.3,9.8,0.0
RRodgJa00,2014,Jacquizz Rodgers ,ATL,24,,16,1,40.0,29,72.5%,173,6.0,1,9,14,4.3,1.8,10.8,1.0
RRodgJa00,2013,Jacquizz Rodgers ,ATL,23,rb,15,4,63.0,52,82.5%,341,6.6,2,12,22,5.4,3.5,22.7,1.0
RRodgJa00,2012,Jacquizz Rodgers ,ATL,22,,16,0,59.0,53,89.8%,402,7.6,1,18,32,6.8,3.3,25.1,0.0
RRodgJa00,2011,Jacquizz Rodgers ,ATL,21,,16,0,27.0,21,77.8%,188,9.0,1,6,31,7.0,1.3,11.8,1.0
RRodgRi00,2020,Richard Rodgers ,PHI,28,,11,4,31.0,24,77.4%,345,14.4,2,16,33,11.1,2.2,31.4,0.0
RRodgRi00,2017,Richard Rodgers ,GNB,25,,15,1,19.0,12,63.2%,160,13.3,1,6,36,8.4,0.8,10.7,0.0
RRodgRi00,2016,Richard Rodgers ,GNB,24,TE,16,6,47.0,30,63.8%,271,9.0,2,15,22,5.8,1.9,16.9,0.0
RRodgRi00,2015,Richard Rodgers ,GNB,23,TE,16,12,85.0,58,68.2%,510,8.8,8,28,61,6.0,3.6,31.9,0.0
RRodgRi00,2014,Richard Rodgers ,GNB,22,te,16,5,30.0,20,66.7%,225,11.3,2,10,43,7.5,1.3,14.1,0.0
RRodrEv00,2012,Evan Rodriguez,CHI,24,te,12,5,8.0,4,50.0%,21,5.3,0,2,11,2.6,0.3,1.8,0.0
RRoexJa00,1998,James Roe,BAL,25,,10,3,15.0,8,53.3%,115,14.4,1,6,27,7.7,0.8,11.5,0.0
RRogeCh00,2001,Charlie Rogers,SEA,25,,13,0,1.0,1,100.0%,7,7.0,0,0,7,7.0,0.1,0.5,2.0
RRogeCh01,2005,Charles Rogers ,DET,24,,9,3,31.0,14,45.2%,197,14.1,1,11,35,6.4,1.6,21.9,0.0
RRogeCh01,2003,Charles Rogers ,DET,22,wr,5,5,52.0,22,42.3%,243,11.0,3,13,33,4.7,4.4,48.6,0.0
RRogeCh02,2019,Chester Rogers,IND,25,wr,12,6,28.0,16,57.1%,179,11.2,2,11,27,6.4,1.3,14.9,2.0
RRogeCh02,2018,Chester Rogers,IND,24,WR,16,10,72.0,53,73.6%,485,9.2,2,33,34,6.7,3.3,30.3,1.0
RRogeCh02,2017,Chester Rogers,IND,23,,11,4,37.0,23,62.2%,284,12.3,1,16,61,7.7,2.1,25.8,0.0
RRogeCh02,2016,Chester Rogers,IND,22,,14,2,34.0,19,55.9%,273,14.4,0,13,36,8.0,1.4,19.5,2.0
RRogeDa01,2013,Da'Rick Rogers,IND,22,,5,3,23.0,14,60.9%,192,13.7,2,9,69,8.3,2.8,38.4,0.0
RRogeEl00,2018,Eli Rogers ,PIT,26,,3,3,14.0,12,85.7%,79,6.6,0,5,17,5.6,4.0,26.3,1.0
RRogeEl00,2017,Eli Rogers ,PIT,25,,14,4,36.0,18,50.0%,149,8.3,1,10,18,4.1,1.3,10.6,1.0
RRogeEl00,2016,Eli Rogers ,PIT,24,WR,13,8,66.0,48,72.7%,594,12.4,3,24,39,9.0,3.7,45.7,2.0
RRoosNa00,2011,Naaman Roosevelt,BUF,24,,10,0,26.0,16,61.5%,257,16.1,1,11,60,9.9,1.6,25.7,0.0
RRoosNa00,2010,Naaman Roosevelt,BUF,23,,6,1,17.0,9,52.9%,139,15.4,0,7,30,8.2,1.5,23.2,0.0
RRosaDa00,2014,Dante Rosario,CHI,30,,16,3,22.0,16,72.7%,116,7.3,0,3,22,5.3,1.0,7.3,1.0
RRosaDa00,2012,Dante Rosario,SDG,28,,13,2,18.0,10,55.6%,95,9.5,3,6,18,5.3,0.8,7.3,1.0
RRosaDa00,2011,Dante Rosario,2TM,27,,16,3,11.0,7,63.6%,117,16.7,0,0,32,10.6,0.4,7.3,0.0
RRosaDa00,2010,Dante Rosario,CAR,26,te,16,6,58.0,32,55.2%,264,8.3,0,15,26,4.6,2.0,16.5,0.0
RRosaDa00,2009,Dante Rosario,CAR,25,TE,14,8,48.0,26,54.2%,313,12.0,2,19,26,6.5,1.9,22.4,0.0
RRosaDa00,2008,Dante Rosario,CAR,24,te,16,6,31.0,18,58.1%,209,11.6,1,11,24,6.7,1.1,13.1,0.0
RRosaDa00,2007,Dante Rosario,CAR,23,,16,2,7.0,6,85.7%,108,18.0,2,5,54,15.4,0.4,6.8,0.0
RRossJe01,2016,Jeremy Ross,2TM,28,,6,1,4.0,4,100.0%,37,9.3,1,0,15,9.3,0.7,6.2,0.0
RRossJe01,2015,Jeremy Ross,2TM,27,,11,0,14.0,9,64.3%,88,9.8,0,0,18,6.3,0.8,8.0,4.0
RRossJe01,2014,Jeremy Ross,DET,26,WR,16,13,35.0,24,68.6%,314,13.1,1,15,59,9.0,1.5,19.6,5.0
RRossJe01,2013,Jeremy Ross,2TM,25,,13,2,12.0,6,50.0%,67,11.2,1,0,19,5.6,0.5,5.2,2.0
RRossJo00,2020,John Ross ,CIN,25,,3,1,7.0,2,28.6%,17,8.5,0,1,15,2.4,0.7,5.7,0.0
RRossJo00,2019,John Ross ,CIN,24,WR,8,8,56.0,28,50.0%,506,18.1,3,22,66,9.0,3.5,63.3,1.0
RRossJo00,2018,John Ross ,CIN,23,wr,13,10,58.0,21,36.2%,210,10.0,7,13,39,3.6,1.6,16.2,0.0
RRossRa00,2015,Rashad Ross,WAS,25,,13,0,13.0,8,61.5%,184,23.0,1,5,71,14.2,0.6,14.2,0.0
RRoyaEd00,2016,Eddie Royal,CHI,30,,9,1,43.0,33,76.7%,369,11.2,2,16,64,8.6,3.7,41.0,2.0
RRoyaEd00,2015,Eddie Royal,CHI,29,WR,9,9,50.0,37,74.0%,238,6.4,1,9,30,4.8,4.1,26.4,0.0
RRoyaEd00,2014,Eddie Royal,SDG,28,WR,16,11,91.0,62,68.1%,778,12.5,7,39,47,8.5,3.9,48.6,1.0
RRoyaEd00,2013,Eddie Royal,SDG,27,,15,3,68.0,47,69.1%,631,13.4,8,33,54,9.3,3.1,42.1,1.0
RRoyaEd00,2012,Eddie Royal,SDG,26,,10,2,44.0,23,52.3%,234,10.2,1,15,31,5.3,2.3,23.4,1.0
RRoyaEd00,2011,Eddie Royal,DEN,25,WR,12,8,50.0,19,38.0%,155,8.2,1,8,26,3.1,1.6,12.9,0.0
RRoyaEd00,2010,Eddie Royal,DEN,24,WR,16,10,105.0,59,56.2%,627,10.6,3,32,41,6.0,3.7,39.2,4.0
RRoyaEd00,2009,Eddie Royal,DEN,23,WR,14,12,79.0,37,46.8%,345,9.3,0,23,20,4.4,2.6,24.6,1.0
RRoyaEd00,2008,Eddie Royal,DEN,22,WR,15,15,129.0,91,70.5%,980,10.8,5,43,93,7.6,6.1,65.3,2.0
RRoyaRo00,2010,Robert Royal,CLE,31,,15,4,12.0,5,41.7%,56,11.2,1,2,20,4.7,0.3,3.7,0.0
RRoyaRo00,2009,Robert Royal,CLE,30,TE,13,11,26.0,11,42.3%,134,12.2,1,7,29,5.2,0.8,10.3,0.0
RRoyaRo00,2008,Robert Royal,BUF,29,TE,15,7,57.0,33,57.9%,351,10.6,1,14,30,6.2,2.2,23.4,2.0
RRoyaRo00,2007,Robert Royal,BUF,28,TE,16,15,38.0,25,65.8%,248,9.9,3,10,28,6.5,1.6,15.5,2.0
RRoyaRo00,2006,Robert Royal,BUF,27,TE,16,15,39.0,23,59.0%,233,10.1,3,13,33,6.0,1.4,14.6,0.0
RRoyaRo00,2005,Robert Royal,WAS,26,TE,15,14,35.0,18,51.4%,131,7.3,1,8,29,3.7,1.2,8.7,0.0
RRoyaRo00,2004,Robert Royal,WAS,25,TE,14,9,15.0,8,53.3%,70,8.8,4,6,23,4.7,0.6,5.0,0.0
RRoyaRo00,2003,Robert Royal,WAS,24,te,6,6,11.0,5,45.5%,48,9.6,0,3,20,4.4,0.8,8.0,1.0
RRoysEv00,2012,Evan Royster,WAS,25,,16,0,23.0,15,65.2%,109,7.3,0,2,25,4.7,0.9,6.8,0.0
RRoysEv00,2011,Evan Royster,WAS,24,,6,2,14.0,9,64.3%,68,7.6,0,5,16,4.9,1.5,11.3,0.0
RRuckMa00,2008,Martin Rucker,CLE,23,,5,1,6.0,2,33.3%,17,8.5,0,2,9,2.8,0.4,3.4,0.0
RRudoKy00,2020,Kyle Rudolph ,MIN,31,,11,11,35.0,28,80.0%,334,11.9,1,16,25,9.5,2.5,30.4,1.0
RRudoKy00,2019,Kyle Rudolph ,MIN,30,TE,16,16,48.0,39,81.3%,367,9.4,6,24,32,7.6,2.4,22.9,0.0
RRudoKy00,2018,Kyle Rudolph ,MIN,29,TE,16,16,82.0,64,78.0%,634,9.9,4,32,44,7.7,4.0,39.6,0.0
RRudoKy00,2017,Kyle Rudolph ,MIN,28,TE,16,16,81.0,57,70.4%,532,9.3,8,32,34,6.6,3.6,33.3,0.0
